Vattentemperatur,E. coli,E. coli prefix,Intestinala enterokocker prefix,Intestinala enterokocker,Eu-bad,Län,Kommun,Badplats,Latitud,Longitud,Badplatstyp,Datum,Vädertyp,Kvalitet,Algblomning
"13,4",15,=,<,10,J,Stockholm,Huddinge,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110126000002126""  target = ""_blank"">Vårbyfjärden, Vårbybadet</a>","59,257858999434","17,8782862839313",Sjö,2021-06-01 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
"24,2",1,=,<,10,N,Stockholm,Huddinge,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110126000002127""  target = ""_blank"">Gömmarens badplats</a>","59,2517434660903","17,9234991739675",Sjö,2021-06-21 00:00:00,Klart,Tjänligt,Ingen blomning
"22,1",3,=,=,1,N,Stockholm,Huddinge,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110126000002127""  target = ""_blank"">Gömmarens badplats</a>","59,2517434660903","17,9234991739675",Sjö,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
"16,4",4,=,<,10,N,Stockholm,Huddinge,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110126000002127""  target = ""_blank"">Gömmarens badplats</a>","59,2517434660903","17,9234991739675",Sjö,2021-06-01 00:00:00,Klart,Tjänligt,Ingen blomning
19,99,=,=,40,N,Stockholm,Huddinge,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110126000004054""  target = ""_blank"">Magelungen, Ågesta Naturistbad</a>","59,2272487970459","18,0971848955538",Sjö,2021-06-16 00:00:00,Mulet,Tjänligt,Ingen blomning
19,15,=,<,10,N,Stockholm,Huddinge,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110126000004054""  target = ""_blank"">Magelungen, Ågesta Naturistbad</a>","59,2272487970459","18,0971848955538",Sjö,2021-06-04 00:00:00,Klart,Tjänligt,Ingen blomning
15,649,=,=,340,N,Stockholm,Huddinge,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110126000004054""  target = ""_blank"">Magelungen, Ågesta Naturistbad</a>","59,2272487970459","18,0971848955538",Sjö,2021-06-01 00:00:00,Viss molnighet,Otjänligt,Ingen blomning
21,1,<,<,10,J,Stockholm,Huddinge,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110126000004055""  target = ""_blank"">Albysjön, Flottsbrobadet</a>","59,2326710394422","17,881138732389",Sjö,2021-06-08 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
"24,2",10,=,=,30,N,Stockholm,Huddinge,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110126000005174""  target = ""_blank"">Långsjön, Kråkviksbadet</a>","59,2684641339954","17,9618900288021",Sjö,2021-06-21 00:00:00,Klart,Tjänligt,Ingen blomning
"21,8",6,=,=,10,N,Stockholm,Huddinge,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110126000005174""  target = ""_blank"">Långsjön, Kråkviksbadet</a>","59,2684641339954","17,9618900288021",Sjö,2021-06-14 00:00:00,Saknas,Tjänligt,Ingen uppgift
22,260,=,=,6,N,Stockholm,Huddinge,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110126000005174""  target = ""_blank"">Långsjön, Kråkviksbadet</a>","59,2684641339954","17,9618900288021",Sjö,2021-06-07 00:00:00,Klart,Tjänligt m. Anm.,Ingen blomning
"16,2",20,=,=,10,N,Stockholm,Huddinge,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110126000005174""  target = ""_blank"">Långsjön, Kråkviksbadet</a>","59,2684641339954","17,9618900288021",Sjö,2021-06-01 00:00:00,Klart,Tjänligt,Ingen blomning
25,1,=,=,70,N,Stockholm,Huddinge,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110126000006019""  target = ""_blank"">Kvarnsjön, Affärsviken</a>","59,190614623944","17,990277324798",Sjö,2021-06-21 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
"23,7",1,<,=,20,N,Stockholm,Huddinge,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110126000006019""  target = ""_blank"">Kvarnsjön, Affärsviken</a>","59,190614623944","17,990277324798",Sjö,2021-06-07 00:00:00,Mulet,Tjänligt,Ingen blomning
"14,5",4,=,<,10,N,Stockholm,Huddinge,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110126000006019""  target = ""_blank"">Kvarnsjön, Affärsviken</a>","59,190614623944","17,990277324798",Sjö,2021-06-01 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
13,2,=,<,1,J,Stockholm,Järfälla,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110123000001468""  target = ""_blank"">Mälaren, Ängsjöbadet</a>","59,5049769083997","17,8086372127698",Sjö,2021-06-01 00:00:00,Klart,Tjänligt,Ingen blomning
13,1,=,=,1,N,Stockholm,Järfälla,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110123000001470""  target = ""_blank"">Mälaren, Bonäsbadet</a>","59,4674070927152","17,7993562491945",Sjö,2021-06-01 00:00:00,Klart,Tjänligt,Ingen blomning
13,1,=,=,2,J,Stockholm,Järfälla,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110123000001471""  target = ""_blank"">Mälaren, Kallhällsbadet</a>","59,4517884727026","17,7931462348361",Sjö,2021-06-01 00:00:00,Klart,Tjänligt,Ingen blomning
13,3,=,=,2,N,Stockholm,Järfälla,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110123000001474""  target = ""_blank"">Mälaren, Görvälnsbadet strand</a>","59,4274510748811","17,7696911434531",Sjö,2021-06-09 00:00:00,Klart,Tjänligt,Ingen blomning
13,3,=,=,2,J,Stockholm,Järfälla,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110123000003608""  target = ""_blank"">Mälaren, Görvälnsbadet</a>","59,4274510748811","17,7696911434531",Sjö,2021-06-01 00:00:00,Klart,Tjänligt,Ingen blomning
13,3,=,=,2,N,Stockholm,Järfälla,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110123000004306""  target = ""_blank"">Mälaren, Bruket</a>","59,4346195265885","17,7766282252026",Sjö,2021-06-01 00:00:00,Klart,Tjänligt,Ingen blomning
"17,5",1,=,=,110,N,Stockholm,Lidingö,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110186000001448""  target = ""_blank"">Käppalabadet</a>","59,3492645538744","18,2276123355282",Hav,2021-06-21 00:00:00,Klart,Tjänligt m. Anm.,Ingen blomning
14,219,=,=,40,N,Stockholm,Lidingö,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110186000001448""  target = ""_blank"">Käppalabadet</a>","59,3492645538744","18,2276123355282",Hav,2021-06-15 00:00:00,Klart,Tjänligt m. Anm.,Ingen blomning
13,33,=,<,10,N,Stockholm,Lidingö,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110186000001448""  target = ""_blank"">Käppalabadet</a>","59,3492645538744","18,2276123355282",Hav,2021-06-08 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
11,108,=,=,10,N,Stockholm,Lidingö,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110186000001448""  target = ""_blank"">Käppalabadet</a>","59,3492645538744","18,2276123355282",Hav,2021-06-03 00:00:00,Klart,Tjänligt m. Anm.,Ingen blomning
10,23,=,=,50,N,Stockholm,Lidingö,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110186000001448""  target = ""_blank"">Käppalabadet</a>","59,3492645538744","18,2276123355282",Hav,2021-05-31 00:00:00,Klart,Tjänligt,Ingen blomning
10,49,=,=,90,N,Stockholm,Lidingö,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110186000001448""  target = ""_blank"">Käppalabadet</a>","59,3492645538744","18,2276123355282",Hav,2021-05-31 00:00:00,Klart,Tjänligt,Ingen blomning
10,435,=,<,60,N,Stockholm,Lidingö,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110186000001448""  target = ""_blank"">Käppalabadet</a>","59,3492645538744","18,2276123355282",Hav,2021-05-31 00:00:00,Klart,Tjänligt m. Anm.,Ingen blomning
8,816,=,<,200,N,Stockholm,Lidingö,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110186000001448""  target = ""_blank"">Käppalabadet</a>","59,3492645538744","18,2276123355282",Hav,2021-05-28 00:00:00,Mulet,Tjänligt m. Anm.,Ingen blomning
8,866,=,=,170,N,Stockholm,Lidingö,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110186000001448""  target = ""_blank"">Käppalabadet</a>","59,3492645538744","18,2276123355282",Hav,2021-05-28 00:00:00,Mulet,Tjänligt m. Anm.,Ingen blomning
8,1120,=,=,250,N,Stockholm,Lidingö,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110186000001448""  target = ""_blank"">Käppalabadet</a>","59,3492645538744","18,2276123355282",Hav,2021-05-28 00:00:00,Mulet,Otjänligt,Ingen blomning
19,68,=,=,70,N,Stockholm,Lidingö,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110186000001454""  target = ""_blank"">Kottlasjön, badviken</a>","59,3488074879787","18,1792233285762",Sjö,2021-06-15 00:00:00,Klart,Tjänligt,Ingen blomning
13,34,=,=,10,N,Stockholm,Lidingö,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110186000001458""  target = ""_blank"">Sticklinge udde, Sandviksbadet</a>","59,389532113942","18,1116504463661",Hav,2021-06-15 00:00:00,Klart,Tjänligt,Ingen blomning
14,11,=,<,10,N,Stockholm,Lidingö,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110186000001464""  target = ""_blank"">Södergarn</a>","59,3796505956077","18,2112987994229",Hav,2021-06-15 00:00:00,Klart,Tjänligt,Ingen blomning
14,15,=,<,10,N,Stockholm,Lidingö,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110186000001466""  target = ""_blank"">Fågelöudde</a>","59,3761372996946","18,2312881526399",Hav,2021-06-15 00:00:00,Klart,Tjänligt,Ingen blomning
22,1,<,=,10,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001162""  target = ""_blank"">Långsjöbadet</a>","59,3081754582182","18,1913195935913",Sjö,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
21,36,=,=,3,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001167""  target = ""_blank"">Bastusjöbadet</a>","59,3181993775057","18,207833477411",Sjö,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
21,4,=,=,1,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001169""  target = ""_blank"">Kocktorpsbadet</a>","59,313795929444","18,2514383867043",Sjö,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
22,17,=,=,15,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001170""  target = ""_blank"">Velamsundsbadet</a>","59,3451245622495","18,3275390004023",Sjö,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
18,11,=,=,2,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001188""  target = ""_blank"">Lännerstabadet</a>","59,2997960533052","18,2557009885177",Hav,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
17,4,=,=,1,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001189""  target = ""_blank"">Boobadet</a>","59,3080662510897","18,2931793935422",Hav,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
22,1,<,<,1,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001194""  target = ""_blank"">Insjöbadet</a>","59,3342271478267","18,3337620956969",Sjö,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
22,1,=,<,1,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001219""  target = ""_blank"">Sågsjöbadet</a>","59,3447045618648","18,2791555091941",Sjö,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
22,1,<,=,3,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001220""  target = ""_blank"">Vittjärnsbadet</a>","59,3415978522653","18,253437365027",Sjö,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
23,7,=,=,10,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001221""  target = ""_blank"">Myrsjöbadet</a>","59,3354873927031","18,2679386737786",Sjö,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
23,4,=,<,1,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001222""  target = ""_blank"">Glasbruksbadet</a>","59,3258158344032","18,2329723824817",Sjö,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
22,4,=,<,1,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001223""  target = ""_blank"">Bagarsjöbadet</a>","59,3095621547374","18,2616728407936",Sjö,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
19,13,=,=,16,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001227""  target = ""_blank"">Fisksätrabadet</a>","59,2970395249877","18,2590143187055",Hav,2021-06-24 00:00:00,Klart,Tjänligt,Ingen blomning
23,31,=,=,11,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001229""  target = ""_blank"">Vårgärdsbadet</a>","59,2648348460548","18,2996741579944",Hav,2021-06-21 00:00:00,Klart,Tjänligt,Ingen blomning
21,12,=,<,1,J,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001231""  target = ""_blank"">Erstaviksbadet</a>","59,2695206784574","18,2658064820768",Hav,2021-06-10 00:00:00,Klart,Tjänligt,Ingen blomning
20,2,=,=,130,J,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001231""  target = ""_blank"">Erstaviksbadet</a>","59,2695206784574","18,2658064820768",Hav,2021-06-07 00:00:00,Klart,Tjänligt m. Anm.,Ingen blomning
19,5,=,=,1,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001232""  target = ""_blank"">Älgöbadet</a>","59,2620236918141","18,3520891424998",Hav,2021-06-21 00:00:00,Klart,Tjänligt,Ingen blomning
21,2,=,<,1,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001233""  target = ""_blank"">Baggensuddsbadet</a>","59,2880341915505","18,307515261596",Hav,2021-06-21 00:00:00,Klart,Tjänligt,Ingen blomning
22,4,=,<,1,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001234""  target = ""_blank"">Ältabadet</a>","59,2630748120589","18,1776414453036",Sjö,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
21,2,=,=,2,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001236""  target = ""_blank"">Strålsjöbadet</a>","59,2685197468509","18,1990712219153",Sjö,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
21,2,=,<,1,J,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001237""  target = ""_blank"">Källtorpsbadet</a>","59,2947844763551","18,1622922685726",Sjö,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
21,1,=,=,9,J,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001238""  target = ""_blank"">Sickla strandbad</a>","59,3017552510904","18,1241435811361",Sjö,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
19,4,=,<,1,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000001246""  target = ""_blank"">Alfredsrobadet</a>","59,2663874626333","18,3585548038503",Hav,2021-06-21 00:00:00,Klart,Tjänligt,Ingen blomning
20,9,=,=,1,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000004478""  target = ""_blank"">Älgö bergbad</a>","59,2627039772534","18,3475919393454",Hav,2021-06-21 00:00:00,Klart,Tjänligt,Ingen blomning
20,1,=,=,1,N,Stockholm,Nacka,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110182000004479""  target = ""_blank"">Kyrksundsbadet</a>","59,2599060754389","18,3431573111276",Hav,2021-06-21 00:00:00,Klart,Tjänligt,Ingen blomning
19,37,=,<,10,J,Stockholm,Norrtälje,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110188000002154""  target = ""_blank"">Arkadien</a>","59,7383991657524","18,3544396840763",Sjö,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
11,12,=,<,10,J,Stockholm,Norrtälje,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110188000002154""  target = ""_blank"">Arkadien</a>","59,7383991657524","18,3544396840763",Sjö,2021-05-31 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
12,6,=,<,10,J,Stockholm,Norrtälje,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110188000002154""  target = ""_blank"">Arkadien</a>","59,7383991657524","18,3544396840763",Sjö,2021-05-31 00:00:00,Klart,Tjänligt,Ingen blomning
9,1,=,<,10,J,Stockholm,Norrtälje,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110188000002154""  target = ""_blank"">Arkadien</a>","59,7383991657524","18,3544396840763",Sjö,2021-05-31 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
9,1,=,=,10,J,Stockholm,Norrtälje,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110188000002154""  target = ""_blank"">Arkadien</a>","59,7383991657524","18,3544396840763",Sjö,2021-05-17 00:00:00,Regn,Tjänligt,Ingen blomning
18,5,=,<,10,N,Stockholm,Norrtälje,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110188000002155""  target = ""_blank"">Sandbanken</a>","59,7380884898406","18,3473002997592",Sjö,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
10,5,=,<,70,N,Stockholm,Norrtälje,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110188000002155""  target = ""_blank"">Sandbanken</a>","59,7380884898406","18,3473002997592",Sjö,2021-05-17 00:00:00,Regn,Tjänligt,Ingen blomning
20,12,=,<,10,J,Stockholm,Norrtälje,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110188000002156""  target = ""_blank"">Lommaren</a>","59,7582908895815","18,6745975486929",Sjö,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
22,132,=,=,30,J,Stockholm,Norrtälje,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110188000002156""  target = ""_blank"">Lommaren</a>","59,7582908895815","18,6745975486929",Sjö,2021-06-07 00:00:00,Klart,Tjänligt m. Anm.,Ingen blomning
12,25,=,=,20,J,Stockholm,Norrtälje,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110188000002156""  target = ""_blank"">Lommaren</a>","59,7582908895815","18,6745975486929",Sjö,2021-05-31 00:00:00,Klart,Tjänligt,Ingen blomning
17,8,=,=,40,N,Stockholm,Norrtälje,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110188000002157""  target = ""_blank"">Malsta</a>","59,7693526953725","18,6408210092466",Sjö,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
9,20,=,<,10,N,Stockholm,Norrtälje,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110188000002157""  target = ""_blank"">Malsta</a>","59,7693526953725","18,6408210092466",Sjö,2021-05-17 00:00:00,Regn,Tjänligt,Ingen blomning
20,5,=,=,20,J,Stockholm,Norrtälje,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110188000002159""  target = ""_blank"">Erken, Svanberga</a>","59,8373124844506","18,6546292244824",Sjö,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
10,9,=,<,10,J,Stockholm,Norrtälje,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110188000002159""  target = ""_blank"">Erken, Svanberga</a>","59,8373124844506","18,6546292244824",Sjö,2021-05-17 00:00:00,Regn,Tjänligt,Ingen blomning
7,1,=,<,10,J,Stockholm,Norrtälje,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110188000002161""  target = ""_blank"">Herräng, Uddham</a>","60,1381459753737","18,6563057242239",Hav,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
10,5,=,<,10,N,Stockholm,Norrtälje,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110188000002163""  target = ""_blank"">Söderbykarl, Rådasjön</a>","59,9055726909253","18,7963783525058",Sjö,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
8,22,=,<,10,N,Stockholm,Norrtälje,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0110188000002164""  target = ""_blank"">Bergshamra, Mora</a>","59,6336604740253","18,6648382020175",Hav,2021-05-24 00:00:00,Mulet,Tjänligt,Ingen uppgift
